YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,DISTANCE,SCHEDULED_ARRIVAL,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,AIRLINE_NAME,ORIGIN_AIRPORT_NAME,ORIGIN_CITY,ORIGIN_STATE,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,is_cancelled,is_delayed
2015,2,17,2,WN,38,HOU,DAL,1530,3.0,239,1630,-6.0,0,0,,,,,,,Southwest Airlines Co.,William P. Hobby Airport,Houston,TX,29.64542,-95.27889,False,False
2015,1,29,4,AA,1076,MIA,ORD,1000,-4.0,1197,1229,-13.0,0,0,,,,,,,American Airlines Inc.,Miami International Airport,Miami,FL,25.79325,-80.29056,False,False
2015,3,23,1,AA,379,SFO,DFW,1615,-2.0,1464,2133,4.0,0,0,,,,,,,American Airlines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,3,23,1,AA,1691,LAX,LAS,1640,30.0,236,1754,56.0,0,0,,26.0,0.0,0.0,30.0,0.0,American Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,True
2015,3,18,3,DL,1459,ATL,LAX,2050,4.0,1947,2302,-37.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,3,8,7,NK,845,DTW,FLL,1736,15.0,1127,2040,7.0,0,0,,,,,,,Spirit Air Lines,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,False
2015,1,8,4,WN,43,HOU,MDW,1840,2.0,937,2105,,1,0,,,,,,,Southwest Airlines Co.,William P. Hobby Airport,Houston,TX,29.64542,-95.27889,False,False
2015,2,12,4,HA,2,HNL,LAX,1440,-3.0,2556,2200,-11.0,0,0,,,,,,,Hawaiian Airlines Inc.,Honolulu International Airport,Honolulu,HI,21.31869,-157.92241,False,False
2015,2,23,1,AS,860,HNL,SEA,830,-3.0,2677,1620,-8.0,0,0,,,,,,,Alaska Airlines Inc.,Honolulu International Airport,Honolulu,HI,21.31869,-157.92241,False,False
2015,1,12,1,EV,5257,DHN,ATL,540,-2.0,170,735,7.0,0,0,,,,,,,Atlantic Southeast Airlines,Dothan Regional Airport,Dothan,AL,31.32134,-85.44963,False,False
2015,2,13,5,OO,4813,DTW,MDW,1742,10.0,228,1758,31.0,0,0,,21.0,0.0,0.0,6.0,4.0,Skywest Airlines Inc.,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,True
2015,2,5,4,EV,5593,EWR,MSP,1822,30.0,1008,2041,10.0,0,0,,,,,,,Atlantic Southeast Airlines,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,False,False
2015,1,22,4,EV,3934,IAH,MAF,1736,27.0,429,1906,46.0,0,0,,19.0,0.0,3.0,24.0,0.0,Atlantic Southeast Airlines,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,False,True
2015,1,20,2,UA,1052,ORD,MSP,1000,2.0,334,1132,-4.0,0,0,,,,,,,United Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,3,27,5,UA,274,DEN,AUS,955,-2.0,775,1304,-18.0,0,0,,,,,,,United Air Lines Inc.,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,1,16,5,WN,432,LAX,SJC,1410,35.0,308,1520,33.0,0,0,,0.0,0.0,20.0,13.0,0.0,Southwest Airlines Co.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,True
2015,2,3,2,OO,5359,MKG,ORD,1213,76.0,118,1213,80.0,0,0,,4.0,0.0,0.0,76.0,0.0,Skywest Airlines Inc.,Muskegon County Airport,Muskegon,MI,43.16949,-86.23822,False,True
2015,1,27,2,UA,407,DEN,SEA,1902,63.0,1024,2104,40.0,0,0,,0.0,0.0,40.0,0.0,0.0,United Air Lines Inc.,Denver International Airport,Denver,CO,39.85841,-104.667,False,True
2015,3,24,2,EV,4337,ICT,IAH,1838,27.0,542,2025,15.0,0,0,,0.0,0.0,0.0,15.0,0.0,Atlantic Southeast Airlines,Wichita Dwight D. Eisenhower National Airport (Wichita Mid-Continent Airport),Wichita,KS,37.64996,-97.43305,False,True
2015,2,26,4,US,413,PHX,SEA,1450,-4.0,1107,1657,-11.0,0,0,,,,,,,US Airways Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,2,5,4,US,2037,PHL,ATL,1820,-6.0,666,2049,-23.0,0,0,,,,,,,US Airways Inc.,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,False,False
2015,3,27,5,DL,2088,MCI,MSP,640,-9.0,393,806,-13.0,0,0,,,,,,,Delta Air Lines Inc.,Kansas City International Airport,Kansas City,MO,39.29761,-94.71391,False,False
2015,3,7,6,UA,1117,LAX,EWR,1325,-3.0,2454,2141,-28.0,0,0,,,,,,,United Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,2,25,3,WN,2364,MDW,SAN,1915,55.0,1728,2150,137.0,0,0,,82.0,0.0,9.0,46.0,0.0,Southwest Airlines Co.,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,False,True
2015,1,30,5,WN,946,SJC,SEA,2045,78.0,697,2250,77.0,0,0,,0.0,0.0,0.0,77.0,0.0,Southwest Airlines Co.,Norman Y. Mineta San José International Airport,San Jose,CA,37.36186,-121.92901,False,True
2015,3,28,6,WN,2240,BWI,DAL,1815,11.0,1209,2040,-13.0,0,0,,,,,,,Southwest Airlines Co.,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,False,False
2015,3,13,5,US,1873,BWI,CLT,1925,-2.0,361,2053,-11.0,0,0,,,,,,,US Airways Inc.,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,False,False
2015,3,14,6,EV,4982,MCI,DTW,1600,-5.0,629,1847,-9.0,0,0,,,,,,,Atlantic Southeast Airlines,Kansas City International Airport,Kansas City,MO,39.29761,-94.71391,False,False
2015,2,7,6,AA,1129,IND,DFW,1645,-10.0,761,1814,-32.0,0,0,,,,,,,American Airlines Inc.,Indianapolis International Airport,Indianapolis,IN,39.71733,-86.29438,False,False
2015,1,27,2,DL,2193,MSP,SEA,1120,-4.0,1399,1308,-19.0,0,0,,,,,,,Delta Air Lines Inc.,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,False,False
2015,1,26,1,AA,2447,DFW,LAX,1330,-1.0,1235,1451,-17.0,0,0,,,,,,,American Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,False
2015,2,16,1,DL,1107,ATL,LAS,2146,13.0,1747,2328,32.0,0,0,,19.0,0.0,0.0,0.0,13.0,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,True
2015,2,8,7,NK,250,MCO,MSP,1300,-15.0,1310,1534,-30.0,0,0,,,,,,,Spirit Air Lines,Orlando International Airport,Orlando,FL,28.42889,-81.31603,False,False
2015,2,12,4,VX,262,LAS,BOS,1530,-7.0,2381,2320,8.0,0,0,,,,,,,Virgin America,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,False,False
2015,2,28,6,DL,2460,HOU,ATL,710,-4.0,696,1007,-9.0,0,0,,,,,,,Delta Air Lines Inc.,William P. Hobby Airport,Houston,TX,29.64542,-95.27889,False,False
2015,2,8,7,DL,2028,DTW,MCO,1210,-6.0,957,1455,-22.0,0,0,,,,,,,Delta Air Lines Inc.,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,False
2015,2,8,7,US,637,CLT,LAS,1635,-4.0,1916,1833,-17.0,0,0,,,,,,,US Airways Inc.,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,False,False
2015,3,19,4,AA,2262,BNA,DFW,1525,-9.0,631,1734,-6.0,0,0,,,,,,,American Airlines Inc.,Nashville International Airport,Nashville,TN,36.12448,-86.67818,False,False
2015,2,9,1,WN,32,DAL,LIT,1530,35.0,296,1630,28.0,0,0,,0.0,0.0,3.0,25.0,0.0,Southwest Airlines Co.,Dallas Love Field,Dallas,TX,32.84711,-96.85177,False,True
2015,1,22,4,UA,1293,DEN,BIL,1105,30.0,455,1239,22.0,0,0,,0.0,0.0,19.0,3.0,0.0,United Air Lines Inc.,Denver International Airport,Denver,CO,39.85841,-104.667,False,True
2015,2,14,6,WN,3616,ABQ,HOU,815,0.0,759,1110,2.0,0,0,,,,,,,Southwest Airlines Co.,Albuquerque International Sunport,Albuquerque,NM,35.04022,-106.60919,False,False
2015,3,19,4,UA,1572,EWR,SFO,1900,22.0,2565,2239,4.0,0,0,,,,,,,United Air Lines Inc.,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,False,False
2015,1,20,2,UA,1147,IAH,PHX,2112,-1.0,1009,2309,-1.0,0,0,,,,,,,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,False,False
2015,3,14,6,DL,2026,FLL,ATL,1255,5.0,581,1458,-8.0,0,0,,,,,,,Delta Air Lines Inc.,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,False,False
2015,1,30,5,DL,1405,DTW,MCO,1940,1.0,957,2227,-29.0,0,0,,,,,,,Delta Air Lines Inc.,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,False
2015,1,4,7,MQ,3009,CMI,DFW,645,0.0,693,910,9.0,0,0,,,,,,,American Eagle Airlines Inc.,University of Illinois - Willard Airport,Champaign/Urbana,IL,40.03925,-88.27806,False,False
2015,3,6,5,AS,55,ANC,SCC,800,-8.0,627,942,-12.0,0,0,,,,,,,Alaska Airlines Inc.,Ted Stevens Anchorage International Airport,Anchorage,AK,61.17432,-149.99619,False,False
2015,2,25,3,UA,1644,BOS,IAH,1644,13.0,1597,2022,16.0,0,0,,3.0,0.0,6.0,7.0,0.0,United Air Lines Inc.,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,False,True
2015,2,14,6,F9,115,MSP,DEN,1948,13.0,680,2055,14.0,0,0,,,,,,,Frontier Airlines Inc.,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,False,False
2015,3,2,1,WN,270,DAL,MSY,615,11.0,436,730,9.0,0,0,,,,,,,Southwest Airlines Co.,Dallas Love Field,Dallas,TX,32.84711,-96.85177,False,False
2015,2,13,5,MQ,3671,PNS,DFW,708,-11.0,604,920,-18.0,0,0,,,,,,,American Eagle Airlines Inc.,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),Pensacola,FL,30.47331,-87.18744,False,False
2015,1,16,5,UA,531,DCA,ORD,745,-4.0,612,901,-12.0,0,0,,,,,,,United Air Lines Inc.,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,False,False
2015,1,7,3,AA,2484,DFW,SAN,2230,6.0,1171,2338,-13.0,0,0,,,,,,,American Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,False,False
2015,3,18,3,VX,211,ORD,SFO,1830,-4.0,1846,2120,-21.0,0,0,,,,,,,Virgin America,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,1,9,5,OO,5160,SFO,PDX,1725,73.0,550,1912,68.0,0,0,,0.0,0.0,0.0,68.0,0.0,Skywest Airlines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,True
2015,3,9,1,AA,2408,TPA,DFW,1312,1.0,929,1505,-10.0,0,0,,,,,,,American Airlines Inc.,Tampa International Airport,Tampa,FL,27.97547,-82.53325,False,False
2015,1,1,4,HA,206,HNL,OGG,505,-11.0,100,541,-11.0,0,0,,,,,,,Hawaiian Airlines Inc.,Honolulu International Airport,Honolulu,HI,21.31869,-157.92241,False,False
2015,2,25,3,WN,514,DEN,LAS,1205,-5.0,628,1300,-9.0,0,0,,,,,,,Southwest Airlines Co.,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,2,11,3,NK,899,DTW,MCO,1420,4.0,957,1655,21.0,0,0,,17.0,0.0,0.0,0.0,4.0,Spirit Air Lines,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,True
2015,3,29,7,EV,2547,CRP,DFW,1255,0.0,354,1420,-11.0,0,0,,,,,,,Atlantic Southeast Airlines,Corpus Christi International Airport,Corpus Christi,TX,27.77036,-97.50122,False,False
2015,3,8,7,OO,4969,ORD,AUS,910,1.0,978,1211,12.0,0,0,,,,,,,Skywest Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,3,2,1,US,1961,CLT,FLL,1150,-4.0,631,1357,-22.0,0,0,,,,,,,US Airways Inc.,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,False,False
2015,1,26,1,WN,538,MAF,HOU,645,-7.0,441,805,-11.0,0,0,,,,,,,Southwest Airlines Co.,Midland International Airport,Midland,TX,31.94253,-102.20191,False,False
2015,1,15,4,WN,344,SAN,PHX,1430,-4.0,304,1640,-4.0,0,0,,,,,,,Southwest Airlines Co.,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,False,False
2015,2,27,5,B6,1136,LGB,SFO,2018,16.0,354,2143,36.0,0,0,,21.0,0.0,0.0,15.0,0.0,JetBlue Airways,Long Beach Airport (Daugherty Field),Long Beach,CA,33.81772,-118.15161,False,True
2015,3,5,4,DL,1558,LAX,TPA,1030,0.0,2158,1758,-10.0,0,0,,,,,,,Delta Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,1,27,2,F9,287,STL,DEN,610,-11.0,770,735,-21.0,0,0,,,,,,,Frontier Airlines Inc.,St. Louis International Airport at Lambert Field,St Louis,MO,38.74769,-90.35999,False,False
2015,2,21,6,WN,3691,SMF,BUR,1645,89.0,358,1750,85.0,0,0,,0.0,0.0,0.0,85.0,0.0,Southwest Airlines Co.,Sacramento International Airport,Sacramento,CA,38.69542,-121.59077,False,True
2015,2,10,2,WN,2241,SFO,LAX,1150,-4.0,337,1320,-26.0,0,0,,,,,,,Southwest Airlines Co.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,2,22,7,AA,2237,DCA,DFW,1900,29.0,1192,2134,27.0,0,0,,0.0,0.0,3.0,24.0,0.0,American Airlines Inc.,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,False,True
2015,3,8,7,EV,5031,DTW,AVP,2157,-2.0,399,2323,-21.0,0,0,,,,,,,Atlantic Southeast Airlines,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,False
2015,2,10,2,WN,3852,PHX,ONT,625,-3.0,325,640,-12.0,0,0,,,,,,,Southwest Airlines Co.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,1,26,1,EV,3936,ORD,ATW,1650,116.0,160,1749,126.0,0,0,,10.0,0.0,0.0,116.0,0.0,Atlantic Southeast Airlines,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,True
2015,3,20,5,UA,671,PSP,DEN,1121,-12.0,776,1430,-18.0,0,0,,,,,,,United Air Lines Inc.,Palm Springs International Airport,Palm Springs,CA,33.82922,-116.50625,False,False
2015,1,23,5,US,1730,PWM,CLT,806,-9.0,813,1050,-18.0,0,0,,,,,,,US Airways Inc.,Portland International Jetport,Portland,ME,43.64617,-70.30875,False,False
2015,2,12,4,US,1922,ATL,CLT,1959,37.0,226,2114,32.0,0,0,,0.0,0.0,3.0,29.0,0.0,US Airways Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,True
2015,3,23,1,DL,1441,ATL,CLT,2255,-2.0,226,5,-20.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,2,4,3,WN,3919,BHM,BWI,600,-2.0,682,855,2.0,0,0,,,,,,,Southwest Airlines Co.,Birmingham-Shuttlesworth International Airport,Birmingham,AL,33.56294,-86.75355,False,False
2015,2,25,3,B6,678,JAX,JFK,1120,43.0,828,1329,30.0,0,0,,0.0,0.0,10.0,20.0,0.0,JetBlue Airways,Jacksonville International Airport,Jacksonville,FL,30.49406,-81.68786,False,True
2015,1,14,3,WN,3671,HOU,MAF,815,-5.0,441,945,-2.0,0,0,,,,,,,Southwest Airlines Co.,William P. Hobby Airport,Houston,TX,29.64542,-95.27889,False,False
2015,2,22,7,DL,788,FLL,JFK,1240,163.0,1069,1537,158.0,0,0,,0.0,0.0,12.0,146.0,0.0,Delta Air Lines Inc.,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,False,True
2015,3,12,4,WN,201,TPA,DAL,1120,-4.0,917,1305,-34.0,0,0,,,,,,,Southwest Airlines Co.,Tampa International Airport,Tampa,FL,27.97547,-82.53325,False,False
2015,2,26,4,B6,1317,BOS,JFK,1731,-8.0,187,1854,12.0,0,0,,,,,,,JetBlue Airways,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,False,False
2015,1,19,1,B6,1600,BOS,DCA,610,-7.0,399,757,-24.0,0,0,,,,,,,JetBlue Airways,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,False,False
2015,3,17,2,OO,6263,FAT,SFO,830,0.0,158,926,36.0,0,0,,36.0,0.0,0.0,0.0,0.0,Skywest Airlines Inc.,Fresno Yosemite International Airport,Fresno,CA,36.77619,-119.71814,False,True
2015,3,7,6,WN,2210,MCI,DEN,1840,-1.0,533,1930,-21.0,0,0,,,,,,,Southwest Airlines Co.,Kansas City International Airport,Kansas City,MO,39.29761,-94.71391,False,False
2015,2,20,5,DL,2533,DTW,RDU,1355,-3.0,501,1541,-12.0,0,0,,,,,,,Delta Air Lines Inc.,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,False
2015,3,2,1,MQ,3555,CMH,ORD,720,0.0,296,755,6.0,0,0,,,,,,,American Eagle Airlines Inc.,Port Columbus International Airport,Columbus,OH,39.99799,-82.89188,False,False
2015,2,8,7,DL,2064,ATL,SDF,1620,-4.0,321,1739,-2.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,2,18,3,EV,4638,EWR,CVG,906,-4.0,569,1122,-3.0,0,0,,,,,,,Atlantic Southeast Airlines,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,False,False
2015,3,25,3,AS,3,DCA,SEA,1845,-6.0,2329,2145,11.0,0,0,,,,,,,Alaska Airlines Inc.,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,False,False
2015,1,20,2,AA,1073,MIA,PHL,1635,6.0,1013,1921,0.0,0,0,,,,,,,American Airlines Inc.,Miami International Airport,Miami,FL,25.79325,-80.29056,False,False
2015,1,16,5,MQ,3592,MIA,EYW,1310,-7.0,125,1359,-7.0,0,0,,,,,,,American Eagle Airlines Inc.,Miami International Airport,Miami,FL,25.79325,-80.29056,False,False
2015,3,6,5,DL,1667,ATL,MYR,2101,8.0,317,2215,7.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,2,13,5,US,2158,LGA,BOS,800,-7.0,184,905,-5.0,0,0,,,,,,,US Airways Inc.,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,False,False
2015,1,13,2,WN,3053,SMF,LAX,2130,-2.0,373,2250,-11.0,0,0,,,,,,,Southwest Airlines Co.,Sacramento International Airport,Sacramento,CA,38.69542,-121.59077,False,False
2015,3,21,6,B6,1730,RSW,JFK,2013,-1.0,1074,2302,8.0,0,0,,,,,,,JetBlue Airways,Southwest Florida International Airport,Ft. Myers,FL,26.53617,-81.75517,False,False
2015,3,18,3,VX,166,LAX,EWR,1255,10.0,2454,2105,5.0,0,0,,,,,,,Virgin America,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,False,False
2015,2,8,7,AA,336,ABQ,DFW,901,-4.0,569,1145,-9.0,0,0,,,,,,,American Airlines Inc.,Albuquerque International Sunport,Albuquerque,NM,35.04022,-106.60919,False,False
2015,3,7,6,DL,787,ATL,OKC,2102,2.0,761,2227,-3.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,1,6,2,OO,6489,IAH,BFL,912,-4.0,1428,1110,-38.0,0,0,,,,,,,Skywest Airlines Inc.,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,False,False
2015,3,25,3,EV,6098,DEN,ELP,1510,27.0,563,1658,14.0,0,0,,,,,,,Atlantic Southeast Airlines,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,2,4,3,US,658,CLT,LAS,800,-2.0,1916,1004,-6.0,0,0,,,,,,,US Airways Inc.,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,False,False
2015,1,16,5,OO,3455,BUR,PDX,1500,-3.0,817,1712,5.0,0,0,,,,,,,Skywest Airlines Inc.,Bob Hope Airport (Hollywood Burbank Airport),Burbank,CA,34.20062,-118.3585,False,False
2015,1,16,5,DL,1760,ATL,SEA,1630,11.0,2182,1905,-15.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,3,15,7,WN,537,EWR,MDW,730,-2.0,711,850,-8.0,0,0,,,,,,,Southwest Airlines Co.,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,False,False
2015,2,17,2,EV,5904,CMH,ORD,1441,-6.0,296,1507,-4.0,0,0,,,,,,,Atlantic Southeast Airlines,Port Columbus International Airport,Columbus,OH,39.99799,-82.89188,False,False
2015,2,23,1,DL,2429,GRR,MSP,1606,359.0,408,1645,338.0,0,0,,0.0,0.0,338.0,0.0,0.0,Delta Air Lines Inc.,Gerald R. Ford International Airport,Grand Rapids,MI,42.88082,-85.52277,False,True
2015,1,4,7,AS,480,SEA,SAN,1735,-5.0,1050,2009,-10.0,0,0,,,,,,,Alaska Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,False,False
2015,3,3,2,WN,4099,HOU,IND,1105,-1.0,861,1415,-7.0,0,0,,,,,,,Southwest Airlines Co.,William P. Hobby Airport,Houston,TX,29.64542,-95.27889,False,False
2015,3,17,2,UA,1556,EWR,MCO,1028,-1.0,937,1317,-11.0,0,0,,,,,,,United Air Lines Inc.,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,False,False
2015,1,15,4,WN,102,ATL,MCO,1655,18.0,404,1825,10.0,0,0,,,,,,,Southwest Airlines Co.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,False,False
2015,3,15,7,EV,5125,DTW,CMH,1351,10.0,155,1452,-2.0,0,0,,,,,,,Atlantic Southeast Airlines,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,False
2015,1,13,2,UA,264,SLC,IAH,805,-8.0,1195,1200,26.0,0,0,,26.0,0.0,0.0,0.0,0.0,United Air Lines Inc.,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,False,True
2015,2,24,2,AA,1214,AUS,ORD,600,7.0,978,835,1.0,0,0,,,,,,,American Airlines Inc.,Austin-Bergstrom International Airport,Austin,TX,30.19453,-97.66987,False,False
2015,3,10,2,F9,343,DEN,BZN,955,-6.0,524,1134,-12.0,0,0,,,,,,,Frontier Airlines Inc.,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,1,25,7,OO,5436,ORD,DLH,1315,21.0,397,1450,50.0,0,0,,29.0,0.0,0.0,21.0,0.0,Skywest Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,True
2015,3,12,4,F9,1261,ORD,LAS,2130,15.0,1514,2320,16.0,0,0,,12.0,0.0,0.0,4.0,0.0,Frontier Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,True
2015,3,12,4,EV,5390,DTW,MDW,830,-3.0,228,845,-4.0,0,0,,,,,,,Atlantic Southeast Airlines,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,False,False
2015,2,21,6,US,1980,CLT,BOS,755,-4.0,728,1005,1.0,0,0,,,,,,,US Airways Inc.,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,False,False
2015,1,29,4,EV,6098,DEN,ELP,1510,4.0,563,1658,-3.0,0,0,,,,,,,Atlantic Southeast Airlines,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,3,11,3,MQ,3405,ORD,DSM,2220,-7.0,299,2335,-19.0,0,0,,,,,,,American Eagle Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,2,13,5,US,687,PHX,EWR,945,86.0,2133,1622,99.0,0,0,,13.0,0.0,86.0,0.0,0.0,US Airways Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,True
2015,3,29,7,B6,176,SJU,BDL,1825,80.0,1666,2225,72.0,0,0,,0.0,0.0,72.0,0.0,0.0,JetBlue Airways,Luis Muñoz Marín International Airport,San Juan,PR,18.43942,-66.00183,False,True
2015,1,30,5,WN,1798,HOU,BNA,945,-7.0,670,1130,-7.0,0,0,,,,,,,Southwest Airlines Co.,William P. Hobby Airport,Houston,TX,29.64542,-95.27889,False,False
2015,1,26,1,AS,383,SFO,PDX,900,-8.0,550,1039,-12.0,0,0,,,,,,,Alaska Airlines Inc.,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,False,False
2015,1,28,3,AA,1201,ORD,AUS,1050,-7.0,978,1334,-26.0,0,0,,,,,,,American Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,False,False
2015,2,14,6,WN,3825,PHX,TUL,1745,1.0,935,2055,2.0,0,0,,,,,,,Southwest Airlines Co.,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,False,False
2015,2,12,4,OO,4699,MSP,RAP,1130,10.0,489,1216,2.0,0,0,,,,,,,Skywest Airlines Inc.,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,False,False
2015,3,10,2,US,1925,TPA,PHL,1220,-7.0,920,1446,-22.0,0,0,,,,,,,US Airways Inc.,Tampa International Airport,Tampa,FL,27.97547,-82.53325,False,False
2015,1,24,6,UA,1170,DEN,LAX,1121,10.0,862,1256,-7.0,0,0,,,,,,,United Air Lines Inc.,Denver International Airport,Denver,CO,39.85841,-104.667,False,False
2015,3,14,6,WN,2590,TPA,MKE,1435,13.0,1075,1625,1.0,0,0,,,,,,,Southwest Airlines Co.,Tampa International Airport,Tampa,FL,27.97547,-82.53325,False,False
2015,3,28,6,AA,1622,IAH,DFW,2006,-11.0,224,2115,-3.0,0,0,,,,,,,American Airlines Inc.,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,False,False
2015,2,26,4,F9,557,DEN,SAN,1725,25.0,853,1841,62.0,0,0,,37.0,0.0,2.0,23.0,0.0,Frontier Airlines Inc.,Denver International Airport,Denver,CO,39.85841,-104.667,False,True
